#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       35500    0.574162    0.561819 0.000191018
       35501    0.575449     0.56182 0.000191013
       35502     0.57672     0.56182 0.000191008
       35503    0.577969     0.56182 0.000191003
       35504    0.579192    0.561821 0.000190998
       35505    0.580383    0.561821 0.000190994
       35506    0.581538    0.561822 0.000190989
       35507    0.582651    0.561823 0.000190985
       35508    0.583718    0.561823  0.00019098
       35509    0.584734    0.561824 0.000190976
       35510    0.585696    0.561825 0.000190972
       35511    0.586599    0.561825 0.000190968
       35512    0.587439    0.561826 0.000190964
       35513    0.588212    0.561827  0.00019096
       35514    0.588917    0.561827 0.000190956
       35515     0.58955    0.561828 0.000190952
       35516     0.59011    0.561829 0.000190949
       35517    0.590594     0.56183 0.000190945
       35518       0.591    0.561831 0.000190941
       35519    0.591326    0.561831 0.000190938
       35520    0.591572    0.561832 0.000190934
       35521    0.591737    0.561833 0.000190931
       35522    0.591821    0.561834 0.000190927
       35523    0.591824    0.561835 0.000190924
       35524    0.591748    0.561836  0.00019092
       35525    0.591594    0.561837 0.000190917
       35526    0.591362    0.561837 0.000190913
       35527    0.591054    0.561838 0.000190909
       35528    0.590673    0.561839 0.000190906
       35529    0.590221     0.56184 0.000190902
       35530      0.5897    0.561841 0.000190898
       35531    0.589114    0.561841 0.000190894
       35532    0.588466    0.561842 0.000190891
       35533     0.58776    0.561843 0.000190887
       35534    0.587001    0.561844 0.000190882
       35535    0.586192    0.561844 0.000190878
       35536    0.585339    0.561845 0.000190874
       35537    0.584446    0.561846  0.00019087
       35538    0.583519    0.561846 0.000190865
       35539    0.582562    0.561847 0.000190861
       35540     0.58158    0.561847 0.000190856
       35541    0.580578    0.561848 0.000190852
       35542    0.579562    0.561848 0.000190847
       35543    0.578535    0.561849 0.000190842
       35544    0.577504    0.561849 0.000190837
       35545    0.576474     0.56185 0.000190832
       35546    0.575448     0.56185 0.000190827
       35547    0.574433     0.56185 0.000190822
       35548    0.573431    0.561851 0.000190817
       35549    0.572447    0.561851 0.000190812
       35550    0.571484    0.561851 0.000190807
       35551    0.570545    0.561851 0.000190802
       35552    0.569633    0.561852 0.000190797
       35553    0.568749    0.561852 0.000190791
       35554    0.567896    0.561852 0.000190786
       35555    0.567075    0.561852 0.000190781
       35556    0.566287    0.561852 0.000190775
       35557    0.565534    0.561852  0.00019077
       35558    0.564814    0.561853 0.000190765
       35559    0.564129    0.561853 0.000190759
       35560    0.563477    0.561853 0.000190754
       35561    0.562859    0.561853 0.000190749
       35562    0.562272    0.561853 0.000190743
       35563    0.561715    0.561853 0.000190738
       35564    0.561186    0.561853 0.000190733
       35565    0.560682    0.561853 0.000190727
       35566      0.5602    0.561853 0.000190722
       35567     0.55974    0.561853 0.000190716
       35568    0.559297    0.561852 0.000190711
       35569    0.558868    0.561852 0.000190706
       35570     0.55845    0.561852   0.0001907
       35571    0.558041    0.561852 0.000190695
       35572    0.557636    0.561852  0.00019069
       35573    0.557234    0.561852 0.000190684
       35574    0.556831    0.561852 0.000190679
       35575    0.556425    0.561852 0.000190674
       35576    0.556013    0.561851 0.000190669
       35577     0.55559    0.561851 0.000190663
       35578    0.555155    0.561851 0.000190658
       35579    0.554705    0.561851 0.000190653
       35580    0.554239    0.561851 0.000190648
       35581    0.553754     0.56185 0.000190642
       35582    0.553248     0.56185 0.000190637
       35583     0.55272     0.56185 0.000190632
       35584     0.55217     0.56185 0.000190627
       35585    0.551594    0.561849 0.000190622
       35586    0.550993    0.561849 0.000190616
       35587    0.550367    0.561849 0.000190611
       35588    0.549716    0.561848 0.000190606
       35589    0.549039    0.561848 0.000190601
       35590    0.548338    0.561848 0.000190596
       35591    0.547614    0.561847 0.000190591
       35592    0.546868    0.561847 0.000190587
       35593    0.546102    0.561846 0.000190582
       35594    0.545318    0.561846 0.000190577
       35595    0.544518    0.561845 0.000190572
       35596    0.543704    0.561845 0.000190568
       35597    0.542879    0.561844 0.000190563
       35598    0.542045    0.561844 0.000190558
       35599    0.541206    0.561843 0.000190554
       35600    0.540365    0.561843 0.000190549
       35601    0.539526    0.561842 0.000190545
       35602     0.53869    0.561841 0.000190541
       35603    0.537862    0.561841 0.000190537
       35604    0.537045     0.56184 0.000190533
       35605    0.536242    0.561839 0.000190529
       35606    0.535457    0.561839 0.000190525
       35607    0.534694    0.561838 0.000190521
       35608    0.533956    0.561837 0.000190517
       35609    0.533246    0.561836 0.000190514
       35610    0.532568    0.561835  0.00019051
       35611    0.531926    0.561835 0.000190506
       35612    0.531323    0.561834 0.000190503
       35613    0.530763    0.561833   0.0001905
       35614    0.530247    0.561832 0.000190496
       35615     0.52978    0.561831 0.000190493
       35616    0.529364     0.56183  0.00019049
       35617    0.529003    0.561829 0.000190487
       35618    0.528699    0.561828 0.000190484
       35619    0.528456    0.561827 0.000190481
       35620    0.528275    0.561826 0.000190478
       35621    0.528159    0.561825 0.000190475
       35622    0.528112    0.561825 0.000190472
       35623    0.528134    0.561824 0.000190469
       35624    0.528228    0.561823 0.000190466
       35625    0.528395    0.561822 0.000190463
       35626    0.528637    0.561821  0.00019046
       35627    0.528956     0.56182 0.000190457
       35628    0.529352    0.561819 0.000190453
       35629    0.529826    0.561818  0.00019045
       35630    0.530378    0.561817 0.000190447
       35631    0.531009    0.561816 0.000190443
       35632    0.531717    0.561815  0.00019044
       35633    0.532504    0.561815 0.000190436
       35634    0.533367    0.561814 0.000190433
       35635    0.534305    0.561813 0.000190429
       35636    0.535317    0.561812 0.000190425
       35637    0.536401    0.561812 0.000190421
       35638    0.537555    0.561811 0.000190417
       35639    0.538777     0.56181 0.000190413
       35640    0.540062     0.56181 0.000190408
       35641     0.54141    0.561809 0.000190404
       35642    0.542815    0.561809 0.000190399
       35643    0.544275    0.561808 0.000190395
       35644    0.545784    0.561808  0.00019039
       35645     0.54734    0.561807 0.000190385
       35646    0.548936    0.561807  0.00019038
       35647    0.550569    0.561807 0.000190375
       35648    0.552233    0.561806  0.00019037
       35649    0.553925    0.561806 0.000190364
       35650    0.555637    0.561806 0.000190359
       35651    0.557366    0.561806 0.000190354
       35652    0.559105    0.561806 0.000190349
       35653     0.56085    0.561806 0.000190343
       35654    0.562595    0.561806 0.000190338
       35655    0.564334    0.561806 0.000190333
       35656    0.566064    0.561806 0.000190327
       35657     0.56778    0.561806 0.000190322
       35658    0.569475    0.561806 0.000190317
       35659    0.571145    0.561806 0.000190312
       35660    0.572786    0.561807 0.000190306
       35661    0.574392    0.561807 0.000190301
       35662     0.57596    0.561808 0.000190297
       35663    0.577484    0.561808 0.000190292
       35664    0.578961    0.561808 0.000190287
       35665    0.580389    0.561809 0.000190282
       35666    0.581764     0.56181 0.000190278
       35667    0.583084     0.56181 0.000190273
       35668    0.584346    0.561811 0.000190269
       35669    0.585546    0.561811 0.000190265
       35670    0.586684    0.561812 0.000190261
       35671    0.587758    0.561813 0.000190257
       35672    0.588766    0.561814 0.000190253
       35673    0.589708    0.561814 0.000190249
       35674    0.590582    0.561815 0.000190246
       35675    0.591388    0.561816 0.000190242
       35676    0.592124    0.561817 0.000190239
       35677    0.592792    0.561818 0.000190236
       35678    0.593389    0.561819 0.000190232
       35679    0.593918     0.56182 0.000190229
       35680    0.594379     0.56182 0.000190226
       35681    0.594773    0.561821 0.000190223
       35682    0.595101    0.561822  0.00019022
       35683    0.595362    0.561823 0.000190217
       35684    0.595559    0.561824 0.000190214
       35685    0.595691    0.561825 0.000190211
       35686     0.59576    0.561826 0.000190208
       35687    0.595767    0.561827 0.000190205
       35688    0.595713    0.561828 0.000190202
       35689      0.5956    0.561829 0.000190199
       35690    0.595431     0.56183 0.000190196
       35691    0.595207    0.561831 0.000190193
       35692    0.594931    0.561832  0.00019019
       35693    0.594603    0.561833 0.000190187
       35694    0.594226    0.561834 0.000190184
       35695    0.593802    0.561834  0.00019018
       35696    0.593333    0.561835 0.000190177
       35697    0.592822    0.561836 0.000190174
       35698    0.592272    0.561837  0.00019017
       35699    0.591686    0.561838 0.000190167
       35700    0.591066    0.561839 0.000190163
       35701    0.590414     0.56184  0.00019016
       35702    0.589735     0.56184 0.000190156
       35703    0.589032    0.561841 0.000190152
       35704    0.588307    0.561842 0.000190148
       35705    0.587565    0.561843 0.000190144
       35706    0.586807    0.561843  0.00019014
       35707    0.586038    0.561844 0.000190136
       35708     0.58526    0.561845 0.000190132
       35709    0.584479    0.561845 0.000190128
       35710    0.583695    0.561846 0.000190123
       35711    0.582913    0.561846 0.000190119
       35712    0.582136    0.561847 0.000190114
       35713    0.581367    0.561848  0.00019011
       35714     0.58061    0.561848 0.000190105
       35715    0.579867    0.561849 0.000190101
       35716    0.579142    0.561849 0.000190096
       35717    0.578437    0.561849 0.000190091
       35718    0.577755     0.56185 0.000190086
       35719    0.577099     0.56185 0.000190082
       35720     0.57647    0.561851 0.000190077
