#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         658   -0.573837    -0.52584 0.000937614
         659   -0.572875   -0.525911 0.000938904
         660   -0.571816   -0.525981 0.000940054
         661    -0.57066   -0.526048 0.000941059
         662   -0.569405   -0.526114 0.000941914
         663   -0.568044   -0.526177 0.000942614
         664   -0.566596   -0.526238 0.000943158
         665   -0.565045   -0.526296 0.000943543
         666   -0.563398   -0.526352 0.000943769
         667   -0.561663   -0.526405 0.000943838
         668   -0.559837   -0.526455 0.000943751
         669   -0.557923   -0.526502 0.000943512
         670   -0.555926   -0.526546 0.000943125
         671   -0.553847   -0.526587 0.000942597
         672   -0.551696   -0.526624 0.000941934
         673   -0.549484   -0.526658 0.000941147
         674   -0.547218   -0.526689 0.000940245
         675   -0.544899   -0.526715 0.000939239
         676   -0.542539   -0.526739 0.000938141
         677    -0.54015   -0.526759 0.000936965
         678    -0.53775   -0.526775 0.000935723
         679   -0.535351   -0.526788  0.00093443
         680   -0.532959   -0.526797   0.0009331
         681   -0.530587   -0.526802 0.000931746
         682   -0.528262   -0.526804 0.000930383
         683   -0.525989   -0.526803 0.000929021
         684   -0.523786   -0.526799 0.000927673
         685   -0.521673   -0.526791 0.000926349
         686   -0.519663   -0.526781 0.000925057
         687   -0.517772   -0.526768 0.000923804
         688   -0.516013   -0.526752 0.000922593
         689   -0.514405   -0.526734 0.000921428
         690   -0.512955   -0.526714 0.000920309
         691   -0.511679   -0.526692 0.000919234
         692   -0.510587   -0.526669 0.000918201
         693   -0.509692   -0.526645 0.000917202
         694   -0.508995   -0.526619 0.000916233
         695   -0.508498   -0.526593 0.000915286
         696   -0.508209   -0.526567 0.000914352
         697   -0.508128    -0.52654 0.000913423
         698   -0.508253   -0.526514  0.00091249
         699   -0.508581   -0.526488 0.000911545
         700   -0.509105   -0.526464 0.000910581
         701   -0.509824    -0.52644 0.000909591
         702   -0.510715   -0.526417 0.000908571
         703   -0.511783   -0.526397 0.000907517
         704   -0.513004   -0.526378 0.000906428
         705   -0.514366   -0.526361 0.000905302
         706   -0.515856   -0.526346 0.000904142
         707   -0.517458   -0.526333 0.000902951
         708   -0.519159   -0.526323 0.000901732
         709   -0.520941   -0.526315 0.000900492
         710   -0.522785    -0.52631 0.000899238
         711   -0.524675   -0.526308 0.000897976
         712   -0.526599   -0.526309 0.000896715
         713   -0.528542   -0.526312 0.000895462
         714   -0.530489   -0.526318 0.000894227
         715   -0.532423   -0.526326 0.000893018
         716   -0.534333   -0.526337  0.00089184
         717   -0.536214   -0.526351 0.000890703
         718   -0.538043   -0.526367 0.000889611
         719   -0.539809   -0.526386  0.00088857
         720   -0.541516   -0.526407 0.000887585
         721   -0.543146    -0.52643 0.000886657
         722   -0.544691   -0.526456  0.00088579
         723   -0.546148   -0.526483 0.000884983
         724   -0.547511   -0.526512 0.000884237
         725   -0.548774   -0.526543 0.000883551
         726   -0.549937   -0.526575 0.000882921
         727   -0.551002   -0.526608 0.000882346
         728   -0.551963   -0.526643 0.000881821
         729   -0.552814   -0.526679 0.000881342
         730   -0.553559   -0.526716 0.000880903
         731   -0.554203   -0.526754   0.0008805
         732   -0.554746   -0.526792 0.000880128
         733   -0.555187   -0.526831 0.000879779
         734   -0.555534    -0.52687 0.000879449
         735   -0.555793   -0.526909 0.000879132
         736   -0.555964   -0.526948 0.000878824
         737   -0.556062   -0.526988 0.000878519
         738   -0.556087   -0.527027 0.000878213
         739   -0.556055   -0.527067 0.000877902
         740   -0.555968   -0.527106 0.000877584
         741   -0.555836   -0.527144 0.000877256
         742   -0.555674   -0.527183 0.000876916
         743   -0.555487   -0.527221 0.000876563
         744   -0.555288   -0.527259 0.000876196
         745   -0.555096   -0.527296 0.000875816
         746   -0.554915   -0.527333 0.000875424
         747    -0.55476    -0.52737 0.000875022
         748   -0.554643   -0.527406 0.000874612
         749   -0.554575   -0.527443 0.000874196
         750   -0.554568   -0.527479 0.000873778
         751   -0.554632   -0.527515 0.000873362
         752   -0.554774   -0.527551 0.000872953
         753   -0.555006   -0.527588 0.000872555
         754   -0.555338   -0.527624 0.000872173
         755   -0.555774   -0.527662 0.000871815
         756   -0.556318     -0.5277 0.000871485
         757   -0.556974   -0.527738 0.000871191
         758   -0.557748   -0.527778 0.000870941
         759   -0.558635   -0.527819 0.000870742
         760    -0.55963    -0.52786 0.000870602
         761   -0.560734   -0.527904 0.000870529
         762   -0.561953   -0.527948 0.000870532
         763   -0.563271   -0.527995 0.000870622
         764   -0.564683   -0.528043 0.000870805
         765   -0.566186   -0.528092 0.000871093
         766   -0.567767   -0.528144 0.000871495
         767   -0.569419   -0.528198 0.000872018
         768   -0.571131   -0.528254 0.000872673
         769   -0.572908   -0.528312 0.000873468
         770   -0.574728   -0.528372 0.000874411
         771   -0.576579   -0.528435  0.00087551
         772   -0.578459     -0.5285  0.00087677
         773   -0.580352   -0.528567 0.000878198
         774   -0.582258   -0.528636 0.000879799
         775   -0.584164   -0.528708 0.000881576
         776    -0.58606   -0.528782 0.000883533
         777   -0.587939   -0.528858  0.00088567
         778   -0.589792   -0.528936 0.000887988
         779   -0.591622   -0.529017 0.000890487
         780    -0.59342   -0.529099 0.000893165
         781   -0.595172   -0.529184 0.000896019
         782   -0.596886    -0.52927 0.000899046
         783   -0.598555   -0.529359 0.000902242
         784   -0.600175   -0.529449 0.000905601
         785   -0.601732   -0.529541 0.000909117
         786   -0.603245   -0.529635 0.000912783
         787   -0.604698    -0.52973 0.000916593
         788   -0.606096   -0.529827 0.000920539
         789    -0.60743   -0.529926 0.000924612
         790   -0.608707   -0.530025 0.000928803
         791   -0.609924   -0.530126 0.000933105
         792   -0.611081   -0.530229 0.000937509
         793   -0.612181   -0.530332 0.000942006
         794   -0.613221   -0.530436 0.000946586
         795   -0.614203   -0.530542 0.000951242
         796   -0.615124   -0.530648 0.000955963
         797   -0.615979   -0.530755  0.00096074
         798   -0.616785   -0.530863 0.000965566
         799   -0.617538   -0.530971 0.000970432
         800   -0.618242    -0.53108 0.000975331
         801   -0.618887    -0.53119 0.000980255
         802   -0.619485     -0.5313 0.000985195
         803   -0.620033   -0.531411 0.000990146
         804   -0.620531   -0.531521   0.0009951
         805   -0.620984   -0.531633  0.00100005
         806   -0.621392   -0.531744  0.00100499
         807   -0.621761   -0.531855  0.00100992
         808   -0.622075   -0.531967  0.00101482
         809   -0.622353   -0.532079   0.0010197
         810   -0.622589   -0.532191  0.00102454
         811   -0.622789   -0.532302  0.00102935
         812   -0.622953   -0.532414  0.00103412
         813   -0.623083   -0.532525  0.00103885
         814    -0.62318   -0.532637  0.00104352
         815   -0.623245   -0.532748  0.00104815
         816   -0.623274   -0.532859  0.00105272
         817   -0.623278    -0.53297  0.00105723
         818   -0.623249    -0.53308  0.00106168
         819   -0.623198    -0.53319  0.00106607
         820   -0.623119     -0.5333   0.0010704
         821   -0.623016   -0.533409  0.00107466
         822    -0.62289   -0.533518  0.00107885
         823   -0.622745   -0.533626  0.00108297
         824   -0.622576   -0.533734  0.00108703
         825   -0.622389   -0.533842  0.00109101
         826   -0.622179   -0.533949  0.00109492
         827   -0.621954   -0.534055  0.00109875
         828   -0.621714   -0.534161  0.00110251
         829   -0.621462   -0.534266   0.0011062
         830   -0.621196   -0.534371  0.00110981
         831   -0.620913   -0.534475  0.00111335
         832   -0.620624   -0.534579  0.00111682
         833   -0.620323   -0.534682  0.00112021
         834   -0.620013   -0.534784  0.00112353
         835   -0.619697   -0.534886  0.00112678
         836   -0.619374   -0.534987  0.00112996
         837   -0.619046   -0.535087  0.00113306
         838   -0.618712   -0.535187  0.00113609
         839   -0.618377   -0.535286  0.00113906
         840   -0.618034   -0.535385  0.00114195
         841   -0.617689   -0.535482  0.00114478
         842   -0.617343    -0.53558  0.00114754
         843   -0.616998   -0.535676  0.00115024
         844   -0.616654   -0.535772  0.00115287
         845   -0.616314   -0.535867  0.00115544
         846   -0.615971   -0.535962  0.00115795
         847   -0.615633   -0.536056  0.00116039
         848   -0.615301    -0.53615  0.00116278
         849   -0.614975   -0.536242  0.00116511
         850   -0.614642   -0.536335  0.00116739
         851   -0.614326   -0.536426  0.00116961
         852   -0.614007   -0.536517  0.00117178
         853   -0.613696   -0.536608  0.00117389
         854   -0.613397   -0.536698  0.00117595
         855   -0.613105   -0.536787  0.00117797
         856   -0.612819   -0.536876  0.00117994
         857   -0.612547   -0.536964  0.00118186
         858   -0.612277   -0.537052  0.00118374
         859   -0.612012   -0.537139  0.00118557
         860   -0.611755   -0.537226  0.00118736
         861   -0.611507   -0.537312  0.00118911
         862    -0.61127   -0.537398  0.00119083
         863   -0.611041   -0.537484   0.0011925
         864   -0.610822   -0.537568  0.00119414
         865    -0.61061   -0.537653  0.00119574
         866   -0.610401   -0.537737   0.0011973
         867   -0.610203    -0.53782  0.00119884
         868   -0.610005   -0.537904  0.00120034
         869   -0.609817   -0.537986   0.0012018
         870    -0.60963   -0.538069  0.00120324
         871   -0.609443   -0.538151  0.00120465
         872   -0.609262   -0.538232  0.00120602
         873   -0.609075   -0.538313  0.00120737
         874   -0.608888   -0.538394  0.00120868
         875   -0.608696   -0.538474  0.00120997
         876   -0.608498   -0.538554  0.00121123
         877   -0.608289   -0.538634  0.00121245
         878    -0.60807   -0.538713  0.00121365
         879   -0.607831   -0.538792  0.00121481
         880   -0.607582    -0.53887  0.00121594
         881    -0.60731   -0.538947  0.00121704
         882   -0.607019   -0.539025  0.00121811
         883   -0.606699   -0.539101  0.00121914
         884   -0.606355   -0.539177  0.00122013
         885   -0.605976   -0.539253  0.00122108
         886   -0.605564   -0.539328    0.001222
         887   -0.605109   -0.539402  0.00122287
         888   -0.604616   -0.539475  0.00122369
         889   -0.604081   -0.539548  0.00122447
         890   -0.603502    -0.53962   0.0012252
         891   -0.602868   -0.539691  0.00122588
         892   -0.602187   -0.539761  0.00122651
         893   -0.601459    -0.53983  0.00122708
         894   -0.600675   -0.539898  0.00122759
         895   -0.599837   -0.539965  0.00122805
         896   -0.598953   -0.540031  0.00122844
         897   -0.598023   -0.540095  0.00122877
         898   -0.597038   -0.540159  0.00122904
         899   -0.596009   -0.540221  0.00122924
         900   -0.594943   -0.540282  0.00122938
         901   -0.593842   -0.540341  0.00122945
         902   -0.592715   -0.540399  0.00122946
         903   -0.591562   -0.540456   0.0012294
         904   -0.590395   -0.540511  0.00122928
         905   -0.589216   -0.540565   0.0012291
         906   -0.588043   -0.540617  0.00122886
         907   -0.586882   -0.540668  0.00122856
         908   -0.585739   -0.540718  0.00122821
         909    -0.58463   -0.540766  0.00122781
         910   -0.583563   -0.540813  0.00122736
         911    -0.58254   -0.540859  0.00122687
         912   -0.581575   -0.540904  0.00122633
         913   -0.580674   -0.540947  0.00122577
         914   -0.579846    -0.54099  0.00122516
         915   -0.579096   -0.541032  0.00122453
         916   -0.578426   -0.541072  0.00122387
         917   -0.577849   -0.541113   0.0012232
         918   -0.577357   -0.541152   0.0012225
         919   -0.576954   -0.541191  0.00122179
