#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1865     2.24282     2.16648    0.001025
        1866     2.24388     2.16652  0.00102529
        1867     2.24502     2.16656   0.0010256
        1868     2.24623     2.16661  0.00102594
        1869     2.24749     2.16665   0.0010263
        1870     2.24879     2.16669  0.00102669
        1871     2.25013     2.16674  0.00102711
        1872     2.25147     2.16678  0.00102756
        1873     2.25283     2.16683  0.00102804
        1874     2.25418     2.16688  0.00102854
        1875     2.25551     2.16692  0.00102908
        1876     2.25681     2.16697  0.00102965
        1877     2.25808     2.16702  0.00103024
        1878      2.2593     2.16707  0.00103086
        1879     2.26047     2.16712  0.00103151
        1880     2.26159     2.16717  0.00103219
        1881     2.26265     2.16722  0.00103289
        1882     2.26364     2.16727  0.00103361
        1883     2.26456     2.16732  0.00103435
        1884     2.26542     2.16737  0.00103511
        1885      2.2662     2.16743  0.00103589
        1886     2.26692     2.16748  0.00103668
        1887     2.26756     2.16753  0.00103749
        1888     2.26814     2.16759  0.00103831
        1889     2.26865     2.16764  0.00103913
        1890      2.2691     2.16769  0.00103997
        1891     2.26948     2.16775  0.00104081
        1892     2.26982      2.1678  0.00104166
        1893      2.2701     2.16785  0.00104251
        1894     2.27033     2.16791  0.00104336
        1895     2.27052     2.16796  0.00104421
        1896     2.27067     2.16802  0.00104507
        1897     2.27079     2.16807  0.00104592
        1898     2.27089     2.16813  0.00104677
        1899     2.27096     2.16818  0.00104762
        1900     2.27102     2.16823  0.00104847
        1901     2.27108     2.16829  0.00104931
        1902     2.27113     2.16834  0.00105015
        1903     2.27118      2.1684  0.00105099
        1904     2.27124     2.16845  0.00105182
        1905     2.27131      2.1685  0.00105266
        1906     2.27141     2.16856  0.00105349
        1907     2.27152     2.16861  0.00105432
        1908     2.27167     2.16867  0.00105515
        1909     2.27184     2.16872  0.00105598
        1910     2.27205     2.16877  0.00105681
        1911      2.2723     2.16883  0.00105764
        1912     2.27259     2.16888  0.00105848
        1913     2.27292     2.16894  0.00105933
        1914      2.2733     2.16899  0.00106017
        1915     2.27372     2.16905  0.00106103
        1916     2.27419      2.1691  0.00106189
        1917      2.2747     2.16916  0.00106277
        1918     2.27526     2.16921  0.00106365
        1919     2.27586     2.16927  0.00106455
        1920     2.27651     2.16932  0.00106546
        1921      2.2772     2.16938  0.00106638
        1922     2.27793     2.16944  0.00106732
        1923     2.27869     2.16949  0.00106828
        1924     2.27949     2.16955  0.00106925
        1925     2.28032     2.16961  0.00107024
        1926     2.28118     2.16966  0.00107126
        1927     2.28206     2.16972  0.00107229
        1928     2.28297     2.16978  0.00107334
        1929     2.28389     2.16984  0.00107441
        1930     2.28482      2.1699   0.0010755
        1931     2.28577     2.16996  0.00107662
        1932     2.28673     2.17002  0.00107776
        1933     2.28768     2.17008  0.00107892
        1934     2.28864     2.17014   0.0010801
        1935      2.2896     2.17021   0.0010813
        1936     2.29054     2.17027  0.00108253
        1937     2.29148     2.17033  0.00108378
        1938     2.29241     2.17039  0.00108505
        1939     2.29332     2.17046  0.00108634
        1940     2.29421     2.17052  0.00108765
        1941     2.29508     2.17058  0.00108898
        1942     2.29593     2.17065  0.00109033
        1943     2.29675     2.17071   0.0010917
        1944     2.29754     2.17078  0.00109309
        1945      2.2983     2.17084  0.00109449
        1946     2.29904     2.17091  0.00109591
        1947     2.29974     2.17098  0.00109734
        1948      2.3004     2.17104  0.00109879
        1949     2.30103     2.17111  0.00110025
        1950     2.30162     2.17118  0.00110171
        1951     2.30217     2.17124  0.00110319
        1952     2.30268     2.17131  0.00110468
        1953     2.30315     2.17138  0.00110618
        1954     2.30357     2.17145  0.00110768
        1955     2.30396     2.17151  0.00110918
        1956     2.30429     2.17158  0.00111069
        1957     2.30458     2.17165   0.0011122
        1958     2.30483     2.17172  0.00111371
        1959     2.30503     2.17179  0.00111522
        1960     2.30518     2.17185  0.00111673
        1961     2.30529     2.17192  0.00111823
        1962     2.30534     2.17199  0.00111972
        1963     2.30535     2.17206  0.00112121
        1964      2.3053     2.17213  0.00112269
        1965     2.30521     2.17219  0.00112416
        1966     2.30507     2.17226  0.00112562
        1967     2.30488     2.17233  0.00112706
        1968     2.30464      2.1724  0.00112849
        1969     2.30435     2.17246  0.00112991
        1970     2.30401     2.17253  0.00113131
        1971     2.30362      2.1726  0.00113269
        1972     2.30318     2.17266  0.00113405
        1973      2.3027     2.17273  0.00113539
        1974     2.30216     2.17279   0.0011367
        1975     2.30158     2.17286    0.001138
        1976     2.30095     2.17292  0.00113926
        1977     2.30028     2.17299  0.00114051
        1978     2.29955     2.17305  0.00114173
        1979     2.29878     2.17312  0.00114291
        1980     2.29797     2.17318  0.00114408
        1981      2.2971     2.17324  0.00114521
        1982      2.2962      2.1733  0.00114631
        1983     2.29524     2.17336  0.00114738
        1984     2.29424     2.17343  0.00114842
        1985     2.29319     2.17349  0.00114942
        1986     2.29209     2.17355  0.00115039
        1987     2.29094      2.1736  0.00115133
        1988     2.28974     2.17366  0.00115223
        1989     2.28849     2.17372   0.0011531
        1990     2.28718     2.17378  0.00115393
        1991     2.28582     2.17383  0.00115472
        1992      2.2844     2.17389  0.00115547
        1993     2.28291     2.17394  0.00115619
        1994     2.28136       2.174  0.00115686
        1995     2.27975     2.17405   0.0011575
        1996     2.27806      2.1741  0.00115809
        1997     2.27631     2.17415  0.00115864
        1998     2.27448      2.1742  0.00115915
        1999     2.27257     2.17425  0.00115961
        2000     2.27058      2.1743  0.00116003
        2001     2.26852     2.17435  0.00116041
        2002     2.26637      2.1744  0.00116074
        2003     2.26415     2.17444  0.00116102
        2004     2.26186     2.17448  0.00116126
        2005      2.2595     2.17453  0.00116146
        2006     2.25707     2.17457  0.00116161
        2007      2.2546     2.17461  0.00116171
        2008     2.25208     2.17465  0.00116177
        2009     2.24953     2.17468  0.00116179
        2010     2.24696     2.17472  0.00116177
        2011      2.2444     2.17475  0.00116171
        2012     2.24186     2.17479  0.00116161
        2013     2.23937     2.17482  0.00116148
        2014     2.23695     2.17485  0.00116131
        2015     2.23463     2.17488  0.00116111
        2016     2.23242     2.17491  0.00116089
        2017     2.23037     2.17494  0.00116064
        2018     2.22849     2.17496  0.00116036
        2019     2.22681     2.17499  0.00116007
        2020     2.22534     2.17501  0.00115977
        2021     2.22412     2.17504  0.00115945
        2022     2.22315     2.17506  0.00115912
        2023     2.22245     2.17508  0.00115878
        2024     2.22203     2.17511  0.00115844
        2025     2.22188     2.17513   0.0011581
        2026     2.22201     2.17515  0.00115776
        2027      2.2224     2.17518  0.00115742
        2028     2.22304      2.1752  0.00115709
        2029     2.22391     2.17522  0.00115677
        2030     2.22501     2.17525  0.00115646
        2031     2.22629     2.17527  0.00115617
        2032     2.22773      2.1753  0.00115589
        2033      2.2293     2.17533  0.00115562
        2034     2.23099     2.17535  0.00115538
        2035     2.23275     2.17538  0.00115515
        2036     2.23455     2.17541  0.00115495
        2037     2.23638     2.17544  0.00115477
        2038     2.23821     2.17547  0.00115462
        2039     2.24001      2.1755  0.00115448
        2040     2.24176     2.17554  0.00115438
        2041     2.24345     2.17557  0.00115429
        2042     2.24506      2.1756  0.00115423
        2043     2.24658     2.17564  0.00115418
        2044       2.248     2.17567  0.00115416
        2045      2.2493     2.17571  0.00115416
        2046     2.25049     2.17575  0.00115417
        2047     2.25157     2.17578   0.0011542
        2048     2.25252     2.17582  0.00115425
        2049     2.25335     2.17586   0.0011543
        2050     2.25407      2.1759  0.00115437
        2051     2.25466     2.17594  0.00115445
        2052     2.25515     2.17597  0.00115453
        2053     2.25551     2.17601  0.00115462
        2054     2.25577     2.17605  0.00115471
        2055     2.25593     2.17609   0.0011548
        2056     2.25598     2.17613  0.00115489
        2057     2.25594     2.17617  0.00115498
        2058     2.25581     2.17621  0.00115507
        2059     2.25558     2.17625  0.00115515
        2060     2.25527     2.17628  0.00115523
        2061     2.25487     2.17632   0.0011553
        2062      2.2544     2.17636  0.00115536
        2063     2.25384      2.1764  0.00115541
        2064     2.25322     2.17643  0.00115545
        2065     2.25252     2.17647  0.00115547
        2066     2.25176     2.17651  0.00115549
        2067     2.25093     2.17654  0.00115549
        2068     2.25003     2.17658  0.00115548
        2069     2.24908     2.17661  0.00115545
        2070     2.24807     2.17665  0.00115541
        2071     2.24701     2.17668  0.00115535
        2072      2.2459     2.17672  0.00115528
        2073     2.24475     2.17675  0.00115518
        2074     2.24355     2.17678  0.00115508
        2075     2.24232     2.17681  0.00115495
        2076     2.24106     2.17684  0.00115481
        2077     2.23977     2.17687  0.00115465
        2078     2.23846      2.1769  0.00115448
        2079     2.23713     2.17693  0.00115428
        2080     2.23578     2.17696  0.00115408
        2081     2.23443     2.17699  0.00115385
        2082     2.23308     2.17702  0.00115361
        2083     2.23174     2.17704  0.00115336
        2084      2.2304     2.17707  0.00115309
